Plan;Identificacion;Nombres;Inicio Vigencia;Fin Vigencia; Suma Asegurada ;Tipo Objeto;Uso Bien;Actividad;Tipo Material;Descripción;Pais;Provincia;Distrito;Corregimiento;Barriada;Edificio
1_10;111223-1111;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;406;40602;0;8080833
1_17;111223-1111;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;406;40602;0;8080834
1_17;111223-1111;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;406;40602;0;8080834
1_17;111223-1111;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;406;40606;0;8080458
1_17;111223-1111;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;406;40606;0;8080458
1_17;111223-1111;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;406;40606;0;8080833
1_17;111223-1111;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;406;40606;0;8080833
1_17;111223-1112;Juan Carlos Perez Gomez;7/10/2025;7/10/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080383
1_17;04-0004-00380;LUIS JARAMILLO;7/10/2025;7/10/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080383
1_17;04-0004-00380;LUIS JARAMILLO;7/10/2025;7/10/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080384
1_17;04-0004-00380;LUIS JARAMILLO;7/10/2025;7/10/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080384
1_17;04-0004-00380;LUIS JARAMILLO;14/10/2025;14/10/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080385
1_17;04-0004-00380;LUIS JARAMILLO;14/10/2025;14/10/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080385
1_17;04-0004-00380;LUIS JARAMILLO;14/10/2025;14/10/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080386
1_17;04-0004-00380;LUIS JARAMILLO;14/10/2025;14/10/2026;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080386
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080387
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080387
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080388
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080388
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080389
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080389
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080390
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080390
1_9;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080391
1_10;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080391
1_10;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080392
1_10;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080392
1_10;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080393
1_10;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080393
1_10;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080394
1_10;111223-1111;Juan Carlos Perez Gomez;14/10/2025;14/10/2026;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080394
1_10;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080395
1_10;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080395
1_10;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080396
1_10;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080396
1_10;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080397
1_10;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080397
1_17;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080398
1_17;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080398
1_17;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080399
1_17;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080399
1_17;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080400
1_17;111223-1111;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080400
1_17;111223-1112;Juan Carlos Perez Gomez;21/10/2025;21/10/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080401
1_17;04-0004-00380;LUIS JARAMILLO;21/10/2025;21/10/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40704;0;8080401
1_17;04-0004-00380;LUIS JARAMILLO;21/10/2025;21/10/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40706;0;8080474
1_17;04-0004-00380;LUIS JARAMILLO;21/10/2025;21/10/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40706;0;8080474
1_17;04-0004-00380;LUIS JARAMILLO;21/10/2025;21/10/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40709;0;8080823
1_17;04-0004-00380;LUIS JARAMILLO;21/10/2025;21/10/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40709;0;8080823
1_17;04-0004-00380;LUIS JARAMILLO;21/10/2025;21/10/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40709;0;8080842
1_17;04-0004-00380;LUIS JARAMILLO;21/10/2025;21/10/2026;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40709;0;8080842
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40710;0;8080810
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40710;0;8080810
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40710;0;8080814
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40710;0;8080814
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40710;0;8080824
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;40710;0;8080824
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;120128;0;8080838
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;120128;0;8080838
1_9;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;120128;0;8080839
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;407;120128;0;8080839
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;408;40801;0;1
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;408;40801;0;1
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;408;120126;0;8080817
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;408;120126;0;8080817
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;415;120138;0;1
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;4;415;120138;0;1
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080377
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080377
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080378
1_10;111223-1111;Juan Carlos Perez Gomez;28/10/2025;28/10/2026;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080378
1_10;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080379
1_10;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080379
1_17;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080844
1_17;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080844
1_17;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080845
1_17;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080845
1_17;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080846
1_17;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080846
1_17;111223-1112;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080847
1_17;04-0004-00380;LUIS JARAMILLO;1/11/2025;1/11/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080847
1_17;04-0004-00380;LUIS JARAMILLO;1/11/2025;1/11/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080848
1_17;04-0004-00380;LUIS JARAMILLO;1/11/2025;1/11/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080848
1_17;04-0004-00380;LUIS JARAMILLO;1/11/2025;1/11/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080849
1_17;04-0004-00380;LUIS JARAMILLO;1/11/2025;1/11/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60101;0;8080849
1_17;04-0004-00380;LUIS JARAMILLO;1/11/2025;1/11/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60102;0;8080457
1_17;04-0004-00380;LUIS JARAMILLO;1/11/2025;1/11/2026;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60102;0;8080457
1_9;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60103;0;8080822
1_9;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60103;0;8080822
1_9;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080477
1_9;111223-1111;Juan Carlos Perez Gomez;1/11/2025;1/11/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080477
1_9;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080478
1_9;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080478
1_9;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080479
1_9;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080479
1_9;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080480
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080480
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080815
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60104;0;8080815
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080737
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080737
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080738
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080738
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080739
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080739
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080740
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080740
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080741
1_10;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;6;601;60105;0;8080741
1_17;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;701;70104;0;8080397
1_17;111223-1111;Juan Carlos Perez Gomez;7/11/2025;7/11/2026;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;701;70104;0;8080397
1_17;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;701;70104;0;8080834
1_17;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;701;70104;0;8080834
1_17;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080475
1_17;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080475
1_17;111223-1112;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080476
1_17;04-0004-00380;LUIS JARAMILLO;14/11/2025;14/11/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080476
1_17;04-0004-00380;LUIS JARAMILLO;14/11/2025;14/11/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080477
1_17;04-0004-00380;LUIS JARAMILLO;14/11/2025;14/11/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080477
1_17;04-0004-00380;LUIS JARAMILLO;14/11/2025;14/11/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080478
1_17;04-0004-00380;LUIS JARAMILLO;14/11/2025;14/11/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70213;0;8080478
1_17;04-0004-00380;LUIS JARAMILLO;14/11/2025;14/11/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70214;0;8080476
1_17;04-0004-00380;LUIS JARAMILLO;14/11/2025;14/11/2026;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;70214;0;8080476
1_9;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;120133;0;1
1_9;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;702;120133;0;1
1_9;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;703;70305;0;8080459
1_9;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;703;70305;0;8080459
1_9;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;703;70305;0;8080460
1_9;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;703;70305;0;8080460
1_9;111223-1111;Juan Carlos Perez Gomez;14/11/2025;14/11/2026;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;7;703;120154;0;8080821
